1.456431121826171875e+02,8.969908142089843750e+01,5.987968826293945312e+01,-7.512715911865234375e+01,-4.712908172607421875e+01,-1.828421020507812500e+01,-7.081814575195312500e+01,-2.054269409179687500e+01,-6.953399658203125000e+01,4.396958541870117188e+01,4.549159622192382812e+01,-3.437862396240234375e+01,7.164791870117187500e+01,3.773551940917968750e+01,-1.626739501953125000e+01,-1.961047363281250000e+01,-7.305256652832031250e+01,-1.653826332092285156e+01,-2.430948734283447266e+00,-5.138665008544921875e+01
-2.481328201293945312e+01,-6.011304473876953125e+01,-3.054495811462402344e+01,3.006395912170410156e+01,1.052200317382812500e+02,-1.100958251953125000e+01,7.058647155761718750e+01,1.499899291992187500e+02,-3.837236785888671875e+01,-9.235759735107421875e+01,-3.739133071899414062e+01,-3.506071090698242188e+01,1.696808433532714844e+01,4.615750885009765625e+01,-1.998852539062500000e+01,8.935517883300781250e+01,-2.490963697433471680e+00,-4.162992095947265625e+01,-9.945432662963867188e+00,-6.089323806762695312e+01
2.440115356445312500e+01,-2.068740463256835938e+01,-2.320156288146972656e+01,1.274654579162597656e+01,-7.302565765380859375e+01,-2.493848037719726562e+01,3.441132354736328125e+01,6.081652641296386719e+00,8.976585388183593750e+01,5.682726287841796875e+01,3.048568665981292725e-01,-1.827231407165527344e+01,-4.255645751953125000e+00,3.020140647888183594e+01,-9.873919486999511719e+00,-6.145341873168945312e+01,-3.520136260986328125e+01,-3.490451812744140625e+01,1.159609317779541016e+01,3.195138168334960938e+01
1.553302478790283203e+01,5.460026168823242188e+01,-3.168232727050781250e+01,8.038403511047363281e+00,6.097297286987304688e+01,-3.045529174804687500e+01,5.094215011596679688e+01,8.507029724121093750e+01,2.384916114807128906e+01,-4.861292266845703125e+01,-6.160251617431640625e+01,-9.103320121765136719e+00,-4.128596115112304688e+01,-1.147945594787597656e+01,-5.649822998046875000e+01,-5.215370941162109375e+01,3.715285491943359375e+01,-5.709017181396484375e+01,4.875306320190429688e+01,1.004711990356445312e+02
-1.426164531707763672e+01,-5.700061035156250000e+01,4.545346260070800781e+00,-4.485176467895507812e+01,4.337303924560546875e+01,6.372460937500000000e+01,5.978959083557128906e+00,5.946093750000000000e+01,-2.588668763637542725e-01,-2.633813476562500000e+01,5.960894012451171875e+01,7.699792385101318359e+00,-6.223074436187744141e+00,2.936602783203125000e+01,-4.374660491943359375e+01,8.074403381347656250e+01,-1.094523468017578125e+02,-9.176539611816406250e+01,1.574949073791503906e+01,-1.353731536865234375e+01
5.923568725585937500e+01,8.858515930175781250e+01,4.458798980712890625e+01,-1.148944854736328125e+02,1.097626972198486328e+01,-1.963018774986267090e+00,-6.409851837158203125e+01,1.932022094726562500e+01,4.145836830139160156e+00,-1.670170211791992188e+01,-9.318840026855468750e+00,-1.575486946105957031e+01,-4.081810379028320312e+01,2.066253280639648438e+01,2.069861221313476562e+01,1.828107261657714844e+01,-1.542432880401611328e+01,4.610440826416015625e+01,-5.011576652526855469e+00,-3.323438644409179688e+01
-1.437681579589843750e+01,-1.501188049316406250e+02,6.792744445800781250e+01,7.266609191894531250e+01,9.706497192382812500e+00,6.007582473754882812e+01,5.146793365478515625e+01,-1.257663249969482422e+01,4.346928596496582031e+00,2.615030860900878906e+01,-8.418316841125488281e+00,7.338708496093750000e+01,1.581256151199340820e+00,-2.570540809631347656e+01,-2.731481361389160156e+01,-6.157563400268554688e+01,-2.002167663574218750e+02,4.071862792968750000e+01,2.001775550842285156e+01,-4.247733306884765625e+01
1.387147521972656250e+02,8.303092956542968750e+01,1.317214813232421875e+02,-2.835337829589843750e+02,3.659722137451171875e+01,4.018720626831054688e+01,-5.076235198974609375e+01,1.230548553466796875e+02,-6.313431549072265625e+01,8.906987190246582031e+00,-4.673028564453125000e+01,-1.023936080932617188e+02,-3.304324388504028320e+00,9.778098297119140625e+01,4.666546630859375000e+01,7.472998809814453125e+01,-1.143724536895751953e+01,-2.652257919311523438e+01,-4.204050445556640625e+01,-7.699929809570312500e+01
4.774353027343750000e+00,1.196916351318359375e+02,-7.457617282867431641e+00,-3.249068450927734375e+01,9.897564888000488281e+00,-1.116237945556640625e+02,1.916426086425781250e+01,-8.131661224365234375e+01,-8.784944152832031250e+01,-9.583029937744140625e+01,-8.624021911621093750e+01,5.643766403198242188e+01,-6.670703887939453125e+01,4.765370941162109375e+01,1.376413574218750000e+02,8.543670654296875000e+01,1.013954696655273438e+02,1.248588104248046875e+02,-5.506983566284179688e+01,-3.053182983398437500e+01
-2.431415176391601562e+01,4.610097503662109375e+01,-3.740997314453125000e+01,-6.786952972412109375e+01,-1.902160644531250000e+01,-3.747482299804687500e+01,-4.528087615966796875e+01,-5.281128692626953125e+01,5.286468505859375000e+00,-5.261348342895507812e+01,8.348462104797363281e+00,-1.005496788024902344e+01,5.406221771240234375e+01,8.831821441650390625e+01,2.725928115844726562e+01,5.519984054565429688e+01,-2.220641374588012695e+00,-2.397540664672851562e+01,3.595287322998046875e+00,4.418984222412109375e+01
