-4.246714115142822266e-01,5.199079513549804688e-01,2.898578047752380371e-01,-6.367513537406921387e-01,3.782587349414825439e-01,1.512583196163177490e-01,-1.244789436459541321e-01,2.355283200740814209e-01,-2.405691444873809814e-01,-5.737110376358032227e-01,-7.057952880859375000e-01,4.624419808387756348e-01,4.777078516781330109e-03,-5.054447054862976074e-01,1.934438049793243408e-01,8.550854325294494629e-01,-4.434519112110137939e-01,-8.189765810966491699e-01,-9.114590287208557129e-02,7.976392507553100586e-01
7.709975838661193848e-01,-5.174291133880615234e-01,4.825454652309417725e-01,4.266836941242218018e-01,-7.818254828453063965e-01,-1.837349385023117065e-01,-6.289738416671752930e-01,-2.642970681190490723e-01,3.286217898130416870e-02,-2.055695205926895142e-01,-2.965986728668212891e-03,-1.137818675488233566e-03,4.316653907299041748e-01,3.730257600545883179e-02,-6.798621267080307007e-03,4.977119341492652893e-02,1.064214110374450684e-01,1.064494326710700989e-01,1.616510562598705292e-02,-9.208656102418899536e-02
-1.255935337394475937e-02,4.959904551506042480e-01,-7.176312804222106934e-01,9.122001938521862030e-03,2.167920321226119995e-01,-1.060306310653686523e+00,2.470216304063796997e-01,3.785704970359802246e-01,-1.945600360631942749e-01,-5.163820087909698486e-02,-4.226232767105102539e-01,-1.391971111297607422e-01,-8.089528977870941162e-02,-9.651706218719482422e-01,-8.658418655395507812e-01,-2.404907196760177612e-01,-9.213162064552307129e-01,-3.006938397884368896e-01,1.173555925488471985e-01,4.152778685092926025e-01
5.394916236400604248e-02,-5.794892311096191406e-01,5.418505892157554626e-02,1.546151237562298775e-03,-1.068709135055541992e+00,-4.455106258392333984e-01,-2.853285074234008789e-01,-3.095824718475341797e-01,6.430158857256174088e-03,5.711004734039306641e-01,-2.571823000907897949e-01,1.203697919845581055e-01,2.340656518936157227e-01,-4.565568566322326660e-01,1.795404404401779175e-01,1.049210503697395325e-01,4.436177387833595276e-02,-2.501423060894012451e-01,3.169070780277252197e-01,-2.717797458171844482e-01
9.713385701179504395e-01,-1.156823933124542236e-01,-4.070961177349090576e-01,-1.414718329906463623e-01,9.718199372291564941e-01,-1.790458112955093384e-01,-7.603580355644226074e-01,-4.771822988986968994e-01,-4.831010103225708008e-01,5.607645958662033081e-02,6.076017618179321289e-01,-8.221851289272308350e-02,4.361183643341064453e-01,-2.868368029594421387e-01,-5.520386695861816406e-01,1.116753146052360535e-01,2.589793205261230469e-01,-2.155822003260254860e-03,3.991968333721160889e-01,3.026666045188903809e-01
-2.845228314399719238e-01,4.334294497966766357e-01,7.466848492622375488e-01,-5.598123073577880859e-01,-8.479049429297447205e-03,-8.059183508157730103e-02,5.279390513896942139e-02,8.467351645231246948e-02,-1.642349660396575928e-01,3.051943778991699219e-01,-4.212577044963836670e-01,7.562217116355895996e-01,1.751772686839103699e-02,5.428417921066284180e-01,8.470084518194198608e-03,4.278852939605712891e-01,2.167766215279698372e-04,-3.027785122394561768e-01,3.923681080341339111e-01,1.218429580330848694e-02
4.800987541675567627e-01,2.594577968120574951e-01,4.843371510505676270e-01,-3.622288107872009277e-01,-3.132363781332969666e-02,-5.057730525732040405e-02,2.159691005945205688e-01,-7.476243376731872559e-01,-1.289420425891876221e-01,-3.814401626586914062e-01,1.816819459199905396e-01,1.359875351190567017e-01,-4.737766683101654053e-01,-4.291086196899414062e-01,-4.021172523498535156e-01,-1.680099070072174072e-01,7.836845517158508301e-02,-1.873040497303009033e-01,-3.597860634326934814e-01,-1.939805001020431519e-01
-3.494647145271301270e-02,3.119366168975830078e-01,4.406638443470001221e-01,-3.645765185356140137e-01,5.065195560455322266e-01,-4.780352413654327393e-01,9.977436065673828125e-02,6.156188845634460449e-01,-2.069617360830307007e-01,-3.368180990219116211e-01,1.957190930843353271e-01,1.715448200702667236e-01,9.817900657653808594e-01,4.455317277461290359e-03,1.915498971939086914e-01,7.814054489135742188e-01,-4.100967347621917725e-01,-1.735855937004089355e-01,6.410338282585144043e-01,5.588998794555664062e-01
-4.529929161071777344e-01,1.660441607236862183e-01,6.283973157405853271e-02,-6.006791442632675171e-02,-2.983866333961486816e-01,4.706659615039825439e-01,5.850710272789001465e-01,4.220664203166961670e-01,-2.468254715204238892e-01,1.139644533395767212e-01,1.247166991233825684e-01,9.160159155726432800e-03,5.788919329643249512e-01,9.546754360198974609e-01,3.221065998077392578e-01,-3.853022754192352295e-01,2.727878391742706299e-01,3.573592603206634521e-01,-1.876199841499328613e-01,-5.628660321235656738e-01
-1.347760707139968872e-01,2.012355029582977295e-01,-3.597688376903533936e-01,8.040242642164230347e-02,8.101946115493774414e-02,6.041175127029418945e-01,-8.780063688755035400e-02,7.603729963302612305e-01,-2.306210994720458984e-01,4.773231148719787598e-01,-1.817249804735183716e-01,3.427684605121612549e-01,3.852832019329071045e-01,2.801393866539001465e-01,-1.199396923184394836e-01,-3.804439008235931396e-01,2.450122870504856110e-02,8.615707606077194214e-02,-1.084503084421157837e-01,3.126202616840600967e-03
