-1.432090640068054199e+00,-4.152845442295074463e-01,-8.727675676345825195e-01,1.076318264007568359e+00,4.022762775421142578e-01,5.237990990281105042e-02,7.350769042968750000e-01,-1.200817376375198364e-01,-1.190161108970642090e+00,2.159836143255233765e-01
-4.987095594406127930e-01,-2.570352554321289062e-01,-3.573915958404541016e-01,-6.901662349700927734e-01,-6.669038534164428711e-01,6.444522738456726074e-01,3.667824268341064453e-01,2.974520921707153320e-01,1.001591801643371582e+00,3.142971098423004150e-01
2.178437113761901855e-01,6.618210077285766602e-01,-1.004127025604248047e+00,4.250851869583129883e-01,4.929423332214355469e-01,-3.229187428951263428e-02,-9.080677032470703125e-01,-1.301309168338775635e-01,1.513214826583862305e+00,-2.717261910438537598e-01
1.028580307960510254e+00,3.501639068126678467e-01,-1.036760210990905762e+00,1.004879623651504517e-01,-1.223502278327941895e+00,-6.022161841392517090e-01,3.943584263324737549e-01,3.874476850032806396e-01,5.985561013221740723e-01,8.878806233406066895e-01
-4.302223026752471924e-02,-8.200287818908691406e-01,1.217678189277648926e-01,-8.895026445388793945e-01,7.566937208175659180e-01,7.009302377700805664e-01,-1.519620299339294434e+00,5.484266579151153564e-02,1.013230681419372559e+00,4.299791157245635986e-01
-1.145589590072631836e+00,-2.683926820755004883e-01,7.293810844421386719e-01,5.442165136337280273e-01,-6.738600730895996094e-01,3.063929080963134766e-01,5.043084621429443359e-01,-3.999450504779815674e-01,-1.012269496917724609e+00,-5.582431554794311523e-01
-7.987937331199645996e-01,-7.540661692619323730e-01,-2.520270049571990967e-01,-1.396474689245223999e-01,-3.218391835689544678e-01,3.621869087219238281e-01,-9.454658627510070801e-01,-5.090204477310180664e-01,5.356506705284118652e-01,5.323083996772766113e-01
-7.438217401504516602e-01,-3.718093633651733398e-01,-2.124997526407241821e-01,2.896983027458190918e-01,7.787817120552062988e-01,8.250240087509155273e-01,2.639770507812500000e-03,-4.301948845386505127e-02,-6.024703383445739746e-01,-5.839135646820068359e-01
5.025428533554077148e-01,9.761727452278137207e-01,1.187136292457580566e+00,-4.688650369644165039e-01,7.678954601287841797e-01,-4.549085497856140137e-01,3.276915252208709717e-01,-9.297150373458862305e-01,-8.443366885185241699e-01,-1.087861180305480957e+00
3.698929399251937866e-02,9.034202098846435547e-01,8.911935687065124512e-01,1.658590734004974365e-01,9.149823784828186035e-01,-7.431991100311279297e-01,4.118764698505401611e-01,-1.575538516044616699e+00,-6.145542263984680176e-01,-8.822937607765197754e-01
9.831527471542358398e-01,1.081918835639953613e+00,1.116430521011352539e+00,2.562233805656433105e-01,8.752916455268859863e-01,-9.882780313491821289e-01,2.872491478919982910e-01,4.039903283119201660e-01,-1.312417030334472656e+00,-1.220693945884704590e+00
-4.010587930679321289e-03,9.926815032958984375e-01,4.362284839153289795e-01,5.118179321289062500e-01,7.816210389137268066e-01,-1.816190928220748901e-01,6.294984817504882812e-01,-1.040854573249816895e+00,-3.292608857154846191e-01,1.604329645633697510e-01
8.778171986341476440e-02,2.919817268848419189e-01,-8.748133778572082520e-01,-1.806210726499557495e-02,-5.012356042861938477e-01,-5.963642001152038574e-01,6.652038693428039551e-01,3.834677040576934814e-01,-6.971379518508911133e-01,5.157335996627807617e-01
-9.514188766479492188e-01,-8.216445446014404297e-01,-7.420173883438110352e-01,-5.286872982978820801e-01,5.435358881950378418e-01,9.073113799095153809e-01,1.561350226402282715e-01,5.864872932434082031e-01,-6.623020768165588379e-01,-4.859678447246551514e-02
5.870844125747680664e-01,-8.345780372619628906e-01,-9.314125180244445801e-01,-7.313666343688964844e-01,3.337211608886718750e-01,-5.950744748115539551e-01,-7.166370153427124023e-01,9.664346277713775635e-02,5.771433711051940918e-01,2.566436529159545898e-01
-2.734878659248352051e-01,9.345475435256958008e-01,4.915490746498107910e-01,1.139684841036796570e-01,9.825166463851928711e-01,5.164613127708435059e-01,2.305693626403808594e-01,-8.637215495109558105e-01,-3.786925673484802246e-01,-1.189245462417602539e+00
7.724672555923461914e-02,8.603551983833312988e-01,1.052779674530029297e+00,-5.267847180366516113e-01,4.792308807373046875e-01,-7.598459720611572266e-02,3.078132867813110352e-01,-1.192325592041015625e+00,2.453731447458267212e-01,-9.695052504539489746e-01
1.602455675601959229e-01,-4.605158567428588867e-01,-7.452849149703979492e-01,8.326392620801925659e-02,-7.068612575531005859e-01,5.798521637916564941e-01,-3.808360397815704346e-01,1.004949688911437988e+00,-2.900393009185791016e-01,-2.026415988802909851e-02
1.052831292152404785e+00,9.591982364654541016e-01,-3.305320739746093750e-01,3.815376460552215576e-01,-8.792921900749206543e-01,-3.912133574485778809e-01,-9.886572360992431641e-01,-5.073389410972595215e-01,1.356661319732666016e+00,-6.692100167274475098e-01
-5.895395874977111816e-01,4.486562013626098633e-01,-5.222626328468322754e-01,2.138790637254714966e-01,5.563498735427856445e-01,-8.300820589065551758e-01,3.807862102985382080e-01,-6.821004748344421387e-01,-7.506794929504394531e-01,-2.621295154094696045e-01
8.878906369209289551e-01,-6.913157105445861816e-01,7.793200016021728516e-01,5.041954517364501953e-01,-4.718440175056457520e-01,3.990959525108337402e-01,3.386499881744384766e-01,5.637603402137756348e-01,-6.124577522277832031e-01,7.104105949401855469e-01
-4.927421212196350098e-01,5.267799496650695801e-01,-6.085067391395568848e-01,6.506893038749694824e-01,-6.619572043418884277e-01,6.572312712669372559e-01,-5.365777015686035156e-01,-1.470980644226074219e-01,9.304181933403015137e-01,2.679642140865325928e-01
-1.720138788223266602e+00,-4.762068986892700195e-01,6.797996163368225098e-02,-7.872755527496337891e-01,-2.835405468940734863e-01,7.979644536972045898e-01,-2.156619578599929810e-01,-6.544669270515441895e-01,6.656405329704284668e-01,-1.288547515869140625e+00
-1.351248502731323242e+00,-1.573998928070068359e-01,-7.728021740913391113e-01,-9.737824797630310059e-01,4.318017363548278809e-01,8.025332093238830566e-01,4.705524742603302002e-01,-8.720372915267944336e-01,8.059350848197937012e-01,4.984832555055618286e-02
-1.684719324111938477e+00,-6.880923509597778320e-01,-3.558618426322937012e-01,-1.165199041366577148e+00,1.163854300975799561e-01,-2.115917950868606567e-02,2.536483854055404663e-02,-9.857060313224792480e-01,1.178476333618164062e+00,6.516557931900024414e-01
-6.027420759201049805e-01,-5.845146775245666504e-01,-3.421059846878051758e-01,-3.678619265556335449e-01,-9.478260278701782227e-01,1.052113771438598633e+00,1.431457400321960449e-01,2.096081823110580444e-01,6.757560968399047852e-01,7.418635487556457520e-01
-9.880796670913696289e-01,-4.306802153587341309e-01,1.966420933604240417e-02,5.712742209434509277e-01,8.379319310188293457e-01,7.397379279136657715e-01,-1.269013762474060059e+00,-1.960424333810806274e-01,3.098384737968444824e-01,-9.288204908370971680e-01
-3.608213663101196289e-01,-5.130287408828735352e-01,1.322865247726440430e+00,-5.813561081886291504e-01,8.983602523803710938e-01,-5.742646455764770508e-01,-4.845258966088294983e-02,-1.836542844772338867e+00,-2.607122659683227539e-01,-5.239468216896057129e-01
5.609936714172363281e-01,9.033837914466857910e-01,2.718989253044128418e-01,5.454103350639343262e-01,5.809460878372192383e-01,-2.565139532089233398e-01,-5.297919511795043945e-01,-5.499129295349121094e-01,7.571954131126403809e-01,-4.980852007865905762e-01
7.771983742713928223e-01,9.182890057563781738e-01,8.371213078498840332e-01,8.531234860420227051e-01,6.698828339576721191e-01,-9.359267354011535645e-01,2.009662836790084839e-01,1.217315644025802612e-01,-1.323543667793273926e+00,-8.015772700309753418e-01
-1.249484270811080933e-01,5.596570968627929688e-01,3.562595248222351074e-01,1.676440238952636719e-01,8.888511657714843750e-01,-6.227171421051025391e-01,-5.126019120216369629e-01,-8.715514540672302246e-01,1.623382568359375000e-01,-8.344903588294982910e-01
-8.485207557678222656e-01,-3.734311461448669434e-01,1.262748718261718750e+00,8.275913000106811523e-01,8.887194991111755371e-01,1.003236651420593262e+00,1.839542388916015625e-01,-3.175655007362365723e-01,-7.294456958770751953e-01,-2.074182331562042236e-01
7.881479263305664062e-01,8.979603648185729980e-01,-8.603303134441375732e-02,6.078435778617858887e-01,6.480401158332824707e-01,-4.266132116317749023e-01,-1.545830965042114258e-01,4.795686304569244385e-01,-4.915422797203063965e-01,-3.408009111881256104e-01
1.199241131544113159e-01,-4.604437649250030518e-01,-6.528788805007934570e-01,7.247455120086669922e-01,4.387051761150360107e-01,-2.478079944849014282e-01,-1.102889478206634521e-01,7.862282395362854004e-01,-1.163670301437377930e+00,5.233848094940185547e-01
1.087041139602661133e+00,3.245423734188079834e-01,-3.552901148796081543e-01,7.130522131919860840e-01,-7.361435890197753906e-02,2.835924625396728516e-01,5.291155576705932617e-01,1.415111780166625977e+00,-8.992480635643005371e-01,1.029380679130554199e+00
1.162345647811889648e+00,5.532298088073730469e-01,-6.430615782737731934e-01,1.060342788696289062e+00,4.832037091255187988e-01,-1.051696896553039551e+00,-1.261371970176696777e-01,5.840190649032592773e-01,-1.770177841186523438e+00,-1.819845736026763916e-01
4.581607580184936523e-01,-3.630895018577575684e-01,-4.220658838748931885e-01,2.115675657987594604e-01,5.846434831619262695e-01,3.641939759254455566e-01,2.821364700794219971e-01,7.405334711074829102e-01,-9.321812987327575684e-01,5.663762092590332031e-01
-9.828971326351165771e-02,8.120501041412353516e-01,1.394004344940185547e+00,1.422616392374038696e-01,1.132699728012084961e+00,8.589790463447570801e-01,-2.045671343803405762e-01,-9.122286438941955566e-01,-1.207720190286636353e-01,-1.345180988311767578e+00
-1.754877716302871704e-01,-3.127408921718597412e-01,5.863000154495239258e-01,-4.524943828582763672e-01,7.798567414283752441e-01,-2.082516402006149292e-01,-4.035778641700744629e-01,-6.448825001716613770e-01,-5.289354324340820312e-01,-9.827623367309570312e-01
-6.370052695274353027e-01,6.394616961479187012e-01,-5.396645069122314453e-01,-6.143827438354492188e-01,-9.762019515037536621e-01,1.082180142402648926e+00,-4.766952693462371826e-01,-1.784562170505523682e-01,1.378468394279479980e+00,1.381082236766815186e-01
-1.339005589485168457e+00,-8.374357819557189941e-01,2.767255604267120361e-01,-8.803569078445434570e-01,-9.390901923179626465e-01,1.343520760536193848e+00,-4.973888099193572998e-01,-2.325148284435272217e-01,1.253832697868347168e+00,9.291842579841613770e-01
8.898673653602600098e-01,-4.652236998081207275e-01,-1.261805176734924316e+00,-1.140421152114868164e+00,-8.551245331764221191e-01,-1.427137851715087891e-01,4.257339239120483398e-01,6.298748850822448730e-01,1.109285235404968262e+00,1.285321593284606934e+00
1.056947231292724609e+00,-4.787150621414184570e-01,4.173774421215057373e-01,7.193327546119689941e-01,2.479630857706069946e-01,8.333745598793029785e-02,-8.920887112617492676e-02,1.044308900833129883e+00,-6.739888787269592285e-01,1.295560121536254883e+00
1.079243659973144531e+00,-2.489632070064544678e-01,-2.020931839942932129e-01,1.090929031372070312e+00,5.195966958999633789e-01,-8.359375000000000000e-01,-5.369948148727416992e-01,5.837734937667846680e-01,-1.701345324516296387e+00,3.020805120468139648e-01
-7.926579117774963379e-01,6.928496360778808594e-01,1.236642241477966309e+00,-5.403458476066589355e-01,5.464981198310852051e-01,4.901260137557983398e-02,3.891845345497131348e-01,-1.722258925437927246e+00,-5.233700275421142578e-01,-1.145228981971740723e+00
-8.103011250495910645e-01,-2.621461153030395508e-01,-9.186294674873352051e-01,8.430901169776916504e-01,9.419193863868713379e-02,5.928533077239990234e-01,2.325373291969299316e-01,-2.935479283332824707e-01,5.434156656265258789e-01,9.107518792152404785e-01
9.851412177085876465e-01,-4.579282402992248535e-01,-3.159093260765075684e-01,5.461557507514953613e-01,-1.012603402137756348e+00,4.118353724479675293e-01,4.593603014945983887e-01,9.959713816642761230e-01,-5.402430891990661621e-01,1.301668286323547363e+00
9.680606722831726074e-01,5.107118487358093262e-01,-1.901368238031864166e-02,-3.056777119636535645e-01,-2.882425785064697266e-01,-1.044450521469116211e+00,4.829468727111816406e-01,3.795471787452697754e-01,-8.486441969871520996e-01,-1.793331950902938843e-01
8.483944833278656006e-02,-3.923496305942535400e-01,4.805461168289184570e-01,-5.468348264694213867e-01,9.962195158004760742e-02,-3.650496006011962891e-01,5.878789424896240234e-01,-7.636388540267944336e-01,3.615952134132385254e-01,7.843364477157592773e-01
1.626164168119430542e-01,-9.680650234222412109e-01,-1.173263072967529297e+00,4.532181322574615479e-01,-8.410974740982055664e-01,3.741657137870788574e-01,-3.618753328919410706e-02,7.291085720062255859e-01,3.751741051673889160e-01,1.188640475273132324e+00
7.584735155105590820e-01,-8.884565830230712891e-01,-1.430855989456176758e+00,4.369544684886932373e-01,-1.006018042564392090e+00,7.333423197269439697e-02,-1.912892311811447144e-01,1.120847344398498535e+00,2.825568914413452148e-01,1.389743924140930176e+00
8.128632307052612305e-01,5.533500313758850098e-01,-6.535856425762176514e-02,6.157703399658203125e-01,3.355542123317718506e-01,-3.924977183341979980e-01,3.364027440547943115e-01,8.302375674247741699e-01,-1.212367296218872070e+00,-1.788136661052703857e-01
6.462021470069885254e-01,-6.876667737960815430e-01,-7.054983973503112793e-01,7.953755259513854980e-01,2.729556560516357422e-01,-1.444478034973144531e-01,6.658299267292022705e-02,1.153281927108764648e+00,-1.195244312286376953e+00,5.753039121627807617e-01
-1.694303154945373535e+00,-1.115747451782226562e+00,-6.670972108840942383e-01,-1.005946397781372070e+00,-7.922413945198059082e-01,1.341387271881103516e+00,-5.942595601081848145e-01,-2.795163393020629883e-01,1.192288637161254883e+00,7.058124542236328125e-01
